Country Code,Country Name,Year,Population
ARG,Argentina,2005,38892924.0
ARM,Armenia,2005,2981262.0
ASM,American Samoa,2005,59557.0
ATG,Antigua and Barbuda,2005,81462.0
AUS,Australia,2005,20394800.0
AUT,Austria,2005,8227829.0
AZE,Azerbaijan,2005,8391850.0
BDI,Burundi,2005,7364857.0
BEL,Belgium,2005,10478617.0
BEN,Benin,2005,7982223.0
BFA,Burkina Faso,2005,13421935.0
BGD,Bangladesh,2005,139035505.0
BGR,Bulgaria,2005,7658972.0
BHR,Bahrain,2005,889157.0
BHS,"Bahamas, The",2005,324848.0
BIH,Bosnia and Herzegovina,2005,3765332.0
BLR,Belarus,2005,9663915.0
BLZ,Belize,2005,283798.0
BMU,Bermuda,2005,64154.0
BOL,Bolivia,2005,9232301.0
BRA,Brazil,2005,186127108.0
BRB,Barbados,2005,276320.0
BRN,Brunei Darussalam,2005,365112.0
BTN,Bhutan,2005,648744.0
BWA,Botswana,2005,1799077.0
CAF,Central African Republic,2005,4038380.0
CAN,Canada,2005,32243753.0
CEB,Central Europe and the Baltics,2005,106041911.0
CHE,Switzerland,2005,7437115.0
CHI,Channel Islands,2005,151674.0
CHL,Chile,2005,16182713.0
CHN,China,2005,1303720000.0
CIV,Cote d'Ivoire,2005,18354513.0
CMR,Cameroon,2005,17733408.0
COD,"Congo, Dem. Rep.",2005,54785894.0
COG,"Congo, Rep.",2005,3622775.0
COL,Colombia,2005,42647731.0
COM,Comoros,2005,611625.0
CPV,Cabo Verde,2005,463034.0
CRI,Costa Rica,2005,4285504.0
CSS,Caribbean small states,2005,6742657.0
CUB,Cuba,2005,11261586.0
CUW,Curacao,2005,137658.0
CYM,Cayman Islands,2005,49261.0
CYP,Cyprus,2005,1027657.0
CZE,Czech Republic,2005,10211216.0
DEU,Germany,2005,82469422.0
DJI,Djibouti,2005,783248.0
DMA,Dominica,2005,70580.0
DNK,Denmark,2005,5419432.0
DOM,Dominican Republic,2005,9097262.0
DZA,Algeria,2005,33149720.0
EAP,East Asia & Pacific (excluding high income),2005,1895275475.0
EAR,Early-demographic dividend,2005,2689792006.0
EAS,East Asia & Pacific,2005,2131146847.0
ECA,Europe & Central Asia (excluding high income),2005,391928793.0
ECS,Europe & Central Asia,2005,871433207.0
ECU,Ecuador,2005,13825839.0
EGY,"Egypt, Arab Rep.",2005,75523576.0
EMU,Euro area,2005,329380417.0
ESP,Spain,2005,43653155.0
EST,Estonia,2005,1354775.0
ETH,Ethiopia,2005,76346310.0
EUU,European Union,2005,435581949.0
FCS,Fragile and conflict affected situations,2005,649704454.0
FIN,Finland,2005,5246096.0
FJI,Fiji,2005,821606.0
FRA,France,2005,63179356.0
FRO,Faroe Islands,2005,47731.0
FSM,"Micronesia, Fed. Sts.",2005,106135.0
GAB,Gabon,2005,1390550.0
GBR,United Kingdom,2005,60401206.0
GEO,Georgia,2005,3902469.0
GHA,Ghana,2005,21814648.0
GIB,Gibraltar,2005,33222.0
GIN,Guinea,2005,9109585.0
GMB,"Gambia, The",2005,1543745.0
GNB,Guinea-Bissau,2005,1344931.0
GNQ,Equatorial Guinea,2005,749527.0
GRC,Greece,2005,10987314.0
GRD,Grenada,2005,104658.0
GRL,Greenland,2005,56935.0
GTM,Guatemala,2005,12948292.0
GUM,Guam,2005,158406.0
GUY,Guyana,2005,746156.0
HIC,High income,2005,1111423301.0
HKG,"Hong Kong SAR, China",2005,6813200.0
HND,Honduras,2005,7458982.0
HPC,Heavily indebted poor countries (HIPC),2005,543555314.0
HRV,Croatia,2005,4310145.0
HTI,Haiti,2005,9195289.0
HUN,Hungary,2005,10087065.0
IBD,IBRD only,2005,4210302243.0
IBT,IDA & IBRD total,2005,5425273244.0
IDA,IDA total,2005,1214971001.0
IDB,IDA blend,2005,404615733.0
IDN,Indonesia,2005,226289468.0
IDX,IDA only,2005,810355268.0
IMN,Isle of Man,2005,80293.0
IND,India,2005,1147609924.0
IRL,Ireland,2005,4159914.0
IRN,"Iran, Islamic Rep.",2005,69762345.0
IRQ,Iraq,2005,26922279.0
ISL,Iceland,2005,296734.0
ISR,Israel,2005,6930100.0
ITA,Italy,2005,57969484.0
JAM,Jamaica,2005,2740000.0
JOR,Jordan,2005,5765639.0
JPN,Japan,2005,127773000.0
KAZ,Kazakhstan,2005,15147029.0
KEN,Kenya,2005,36624897.0
KGZ,Kyrgyz Republic,2005,5162600.0
KHM,Cambodia,2005,13273355.0
KIR,Kiribati,2005,92319.0
KNA,St. Kitts and Nevis,2005,46852.0
KOR,"Korea, Rep.",2005,48184561.0
LAC,Latin America & Caribbean (excluding high income),2005,504205968.0
LAO,Lao PDR,2005,5751675.0
LBN,Lebanon,2005,4698761.0
LBR,Liberia,2005,3218114.0
LBY,Libya,2005,5798615.0
LCA,St. Lucia,2005,163408.0
LCN,Latin America & Caribbean,2005,556504216.0
LDC,Least developed countries: UN classification,2005,744190509.0
LIC,Low income,2005,446695034.0
LIE,Liechtenstein,2005,34718.0
LKA,Sri Lanka,2005,19544988.0
LMC,Lower middle income,2005,2659559236.0
LMY,Low & middle income,2005,5373869102.0
LSO,Lesotho,2005,1996115.0
LTE,Late-demographic dividend,2005,2114284047.0
LTU,Lithuania,2005,3322528.0
LUX,Luxembourg,2005,465158.0
LVA,Latvia,2005,2238799.0
MAC,"Macao SAR, China",2005,482863.0
MAF,St. Martin (French part),2005,34252.0
MAR,Morocco,2005,30455563.0
MCO,Monaco,2005,33842.0
MDA,Moldova,2005,2888111.0
MDG,Madagascar,2005,18336722.0
MDV,Maldives,2005,319604.0
MEA,Middle East & North Africa,2005,347029862.0
MEX,Mexico,2005,106005199.0
MHL,Marshall Islands,2005,55257.0
MIC,Middle income,2005,4927174068.0
MKD,North Macedonia,2005,2036855.0
MLI,Mali,2005,12775509.0
MLT,Malta,2005,403834.0
MMR,Myanmar,2005,48949931.0
MNA,Middle East & North Africa (excluding high income),2005,304755514.0
MNE,Montenegro,2005,614261.0
MNG,Mongolia,2005,2526429.0
MNP,Northern Mariana Islands,2005,56547.0
MOZ,Mozambique,2005,20493927.0
MRT,Mauritania,2005,3024198.0
MUS,Mauritius,2005,1228254.0
MWI,Malawi,2005,12625950.0
MYS,Malaysia,2005,25690615.0
NAC,North America,2005,327824506.0
NAM,Namibia,2005,1938316.0
NCL,New Caledonia,2005,232250.0
NER,Niger,2005,13624474.0
NGA,Nigeria,2005,138865014.0
NIC,Nicaragua,2005,5438692.0
NLD,Netherlands,2005,16319868.0
NOR,Norway,2005,4623291.0
NPL,Nepal,2005,25744500.0
NRU,Nauru,2005,9848.0
NZL,New Zealand,2005,4133900.0
OED,OECD members,2005,1245821323.0
OMN,Oman,2005,2511254.0
OSS,Other small states,2005,22929069.0
PAK,Pakistan,2005,160304007.0
PAN,Panama,2005,3330222.0
PER,Peru,2005,27866140.0
PHL,Philippines,2005,86326251.0
PLW,Palau,2005,19784.0
PNG,Papua New Guinea,2005,6494902.0
POL,Poland,2005,38165445.0
PRE,Pre-demographic dividend,2005,635451626.0
PRI,Puerto Rico,2005,3821362.0
PRK,"Korea, Dem. People's Rep.",2005,23904167.0
PRT,Portugal,2005,10503330.0
PRY,Paraguay,2005,5824095.0
PSS,Pacific island small states,2005,2074776.0
PST,Post-demographic dividend,2005,1046366703.0
PYF,French Polynesia,2005,258780.0
QAT,Qatar,2005,865410.0
ROU,Romania,2005,21319685.0
RUS,Russian Federation,2005,143518814.0
RWA,Rwanda,2005,8840220.0
SAS,South Asia,2005,1518861546.0
SAU,Saudi Arabia,2005,23816175.0
SDN,Sudan,2005,30949514.0
SEN,Senegal,2005,11090123.0
SGP,Singapore,2005,4265762.0
SLB,Solomon Islands,2005,469918.0
SLE,Sierra Leone,2005,5645629.0
SLV,El Salvador,2005,6052124.0
SMR,San Marino,2005,29324.0
SOM,Somalia,2005,10446856.0
SRB,Serbia,2005,7440769.0
SSA,Sub-Saharan Africa (excluding high income),2005,758841806.0
SSD,South Sudan,2005,7535931.0
SSF,Sub-Saharan Africa,2005,758924664.0
SST,Small states,2005,31746502.0
STP,Sao Tome and Principe,2005,157472.0
SUR,Suriname,2005,499461.0
SVK,Slovak Republic,2005,5372807.0
SVN,Slovenia,2005,2000474.0
SWE,Sweden,2005,9029572.0
SWZ,Eswatini,2005,1030575.0
SXM,Sint Maarten (Dutch part),2005,33011.0
SYC,Seychelles,2005,82858.0
SYR,Syrian Arab Republic,2005,18361178.0
TCA,Turks and Caicos Islands,2005,28181.0
TCD,Chad,2005,10096630.0
TEA,East Asia & Pacific (IDA & IBRD countries),2005,1871341383.0
TEC,Europe & Central Asia (IDA & IBRD countries),2005,434404383.0
TGO,Togo,2005,5611643.0
THA,Thailand,2005,65416189.0
TJK,Tajikistan,2005,6789318.0
TKM,Turkmenistan,2005,4754652.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2005,540306150.0
TLS,Timor-Leste,2005,995130.0
TMN,Middle East & North Africa (IDA & IBRD countries),2005,301435118.0
TON,Tonga,2005,100908.0
TSA,South Asia (IDA & IBRD),2005,1518861546.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2005,758924664.0
TTO,Trinidad and Tobago,2005,1296497.0
TUN,Tunisia,2005,10106778.0
TUR,Turkey,2005,67903461.0
TUV,Tuvalu,2005,9997.0
TZA,Tanzania,2005,38450323.0
UGA,Uganda,2005,27684590.0
UKR,Ukraine,2005,47105171.0
UMC,Upper middle income,2005,2267614832.0
URY,Uruguay,2005,3321799.0
USA,United States,2005,295516599.0
UZB,Uzbekistan,2005,26167000.0
VCT,St. Vincent and the Grenadines,2005,108617.0
VEN,"Venezuela, RB",2005,26432445.0
VGB,British Virgin Islands,2005,23106.0
VIR,Virgin Islands (U.S.),2005,108453.0
VNM,Vietnam,2005,83832662.0
VUT,Vanuatu,2005,209282.0
WLD,World,2005,6511724848.0
WSM,Samoa,2005,179722.0
XKX,Kosovo,2005,1705780.0
YEM,"Yemen, Rep.",2005,20107416.0
ZAF,South Africa,2005,47880595.0
ZMB,Zambia,2005,11856244.0
ZWE,Zimbabwe,2005,12076697.0
ARU,Aruba,2006,100830.0
AFE,Africa Eastern and Southern,2006,465581372.0
AFG,Afghanistan,2006,26433058.0
AFW,Africa Western and Central,2006,313985474.0
AGO,Angola,2006,20149905.0
ALB,Albania,2006,2992547.0
AND,Andorra,2006,80995.0
ARB,Arab World,2006,322452764.0
ARE,United Arab Emirates,2006,5300172.0
ARG,Argentina,2006,39289876.0
ARM,Armenia,2006,2958301.0
ASM,American Samoa,2006,59109.0
ATG,Antigua and Barbuda,2006,82715.0
AUS,Australia,2006,20697900.0
AUT,Austria,2006,8268641.0
AZE,Azerbaijan,2006,8484550.0
BDI,Burundi,2006,7607850.0
BEL,Belgium,2006,10547958.0
BEN,Benin,2006,8216893.0
BFA,Burkina Faso,2006,13829173.0
BGD,Bangladesh,2006,140921154.0
BGR,Bulgaria,2006,7601022.0
BHR,Bahrain,2006,958423.0
BHS,"Bahamas, The",2006,331032.0
BIH,Bosnia and Herzegovina,2006,3765422.0
BLR,Belarus,2006,9604924.0
BLZ,Belize,2006,291338.0
BMU,Bermuda,2006,64523.0
BOL,Bolivia,2006,9395449.0
BRA,Brazil,2006,188167353.0
BRB,Barbados,2006,277475.0
BRN,Brunei Darussalam,2006,370262.0
BTN,Bhutan,2006,657404.0
BWA,Botswana,2006,1835911.0
CAF,Central African Republic,2006,4118075.0
CAN,Canada,2006,32571174.0
CEB,Central Europe and the Baltics,2006,105772481.0
CHE,Switzerland,2006,7483934.0
CHI,Channel Islands,2006,152999.0
CHL,Chile,2006,16354507.0
CHN,China,2006,1311020000.0
CIV,Cote d'Ivoire,2006,18754914.0
CMR,Cameroon,2006,18223677.0
COD,"Congo, Dem. Rep.",2006,56578046.0
COG,"Congo, Rep.",2006,3745143.0
COL,Colombia,2006,43200901.0
COM,Comoros,2006,626427.0
CPV,Cabo Verde,2006,469171.0
CRI,Costa Rica,2006,4345421.0
CSS,Caribbean small states,2006,6788122.0
CUB,Cuba,2006,11261241.0
CUW,Curacao,2006,141239.0
CYM,Cayman Islands,2006,50729.0
CYP,Cyprus,2006,1045508.0
CZE,Czech Republic,2006,10238905.0
DEU,Germany,2006,82376451.0
DJI,Djibouti,2006,794554.0
DMA,Dominica,2006,70718.0
DNK,Denmark,2006,5437272.0
DOM,Dominican Republic,2006,9218681.0
DZA,Algeria,2006,33641007.0
EAP,East Asia & Pacific (excluding high income),2006,1909891482.0
EAR,Early-demographic dividend,2006,2733278857.0
EAS,East Asia & Pacific,2006,2146744105.0
ECA,Europe & Central Asia (excluding high income),2006,392488997.0
ECS,Europe & Central Asia,2006,874134287.0
ECU,Ecuador,2006,14059379.0
EGY,"Egypt, Arab Rep.",2006,76873670.0
EMU,Euro area,2006,330922785.0
ESP,Spain,2006,44397319.0
EST,Estonia,2006,1346810.0
ETH,Ethiopia,2006,78489205.0
EUU,European Union,2006,436998045.0
FCS,Fragile and conflict affected situations,2006,666174377.0
FIN,Finland,2006,5266268.0
FJI,Fiji,2006,827869.0
FRA,France,2006,63621376.0
FRO,Faroe Islands,2006,47793.0
FSM,"Micronesia, Fed. Sts.",2006,105374.0
GAB,Gabon,2006,1430144.0
GBR,United Kingdom,2006,60846820.0
GEO,Georgia,2006,3880347.0
GHA,Ghana,2006,22379057.0
GIB,Gibraltar,2006,33420.0
GIN,Guinea,2006,9307421.0
GMB,"Gambia, The",2006,1591444.0
GNB,Guinea-Bissau,2006,1377582.0
GNQ,Equatorial Guinea,2006,784494.0
GRC,Greece,2006,11020362.0
GRD,Grenada,2006,104938.0
GRL,Greenland,2006,56774.0
GTM,Guatemala,2006,13213330.0
GUM,Guam,2006,158649.0
GUY,Guyana,2006,746335.0
HIC,High income,2006,1119840651.0
HKG,"Hong Kong SAR, China",2006,6857100.0
HND,Honduras,2006,7634295.0
HPC,Heavily indebted poor countries (HIPC),2006,558909246.0
HRV,Croatia,2006,4311159.0
HTI,Haiti,2006,9344784.0
HUN,Hungary,2006,10071370.0
IBD,IBRD only,2006,4253850306.0
IBT,IDA & IBRD total,2006,5497768362.0
IDA,IDA total,2006,1243918056.0
IDB,IDA blend,2006,414232540.0
IDN,Indonesia,2006,229318262.0
IDX,IDA only,2006,829685516.0
IMN,Isle of Man,2006,81283.0
IND,India,2006,1165486291.0
IRL,Ireland,2006,4273591.0
IRN,"Iran, Islamic Rep.",2006,70554756.0
IRQ,Iraq,2006,27448124.0
ISL,Iceland,2006,303782.0
ISR,Israel,2006,7053700.0
ITA,Italy,2006,58143979.0
JAM,Jamaica,2006,2754414.0
JOR,Jordan,2006,5991547.0
JPN,Japan,2006,127854000.0
KAZ,Kazakhstan,2006,15308085.0
KEN,Kenya,2006,37649039.0
KGZ,Kyrgyz Republic,2006,5218400.0
KHM,Cambodia,2006,13477705.0
KIR,Kiribati,2006,94341.0
KNA,St. Kitts and Nevis,2006,47333.0
KOR,"Korea, Rep.",2006,48438292.0
LAC,Latin America & Caribbean (excluding high income),2006,510437972.0
LAO,Lao PDR,2006,5846075.0
LBN,Lebanon,2006,4759760.0
LBR,Liberia,2006,3329211.0
LBY,Libya,2006,5886874.0
LCA,St. Lucia,2006,165378.0
LCN,Latin America & Caribbean,2006,563337657.0
LDC,Least developed countries: UN classification,2006,762132501.0
LIC,Low income,2006,459659653.0
LIE,Liechtenstein,2006,34975.0
LKA,Sri Lanka,2006,19695977.0
LMC,Lower middle income,2006,2702862046.0
LMY,Low & middle income,2006,5446020814.0
LSO,Lesotho,2006,1989933.0
LTE,Late-demographic dividend,2006,2127728043.0
LTU,Lithuania,2006,3269909.0
LUX,Luxembourg,2006,472637.0
LVA,Latvia,2006,2218357.0
MAC,"Macao SAR, China",2006,493804.0
MAF,St. Martin (French part),2006,35240.0
MAR,Morocco,2006,30804689.0
MCO,Monaco,2006,34189.0
MDA,Moldova,2006,2880095.0
MDG,Madagascar,2006,18880265.0
MDV,Maldives,2006,327489.0
MEA,Middle East & North Africa,2006,354302465.0
MEX,Mexico,2006,107560155.0
MHL,Marshall Islands,2006,55765.0
MIC,Middle income,2006,4986361161.0
MKD,North Macedonia,2006,2040228.0
MLI,Mali,2006,13203378.0
MLT,Malta,2006,405308.0
MMR,Myanmar,2006,49301049.0
MNA,Middle East & North Africa (excluding high income),2006,310109431.0
MNE,Montenegro,2006,615025.0
MNG,Mongolia,2006,2558854.0
MNP,Northern Mariana Islands,2006,55886.0
MOZ,Mozambique,2006,21080108.0
MRT,Mauritania,2006,3111908.0
MUS,Mauritius,2006,1233996.0
MWI,Malawi,2006,12973693.0
MYS,Malaysia,2006,26201954.0
NAC,North America,2006,331015609.0
NAM,Namibia,2006,1971318.0
NCL,New Caledonia,2006,235750.0
NER,Niger,2006,14143969.0
NGA,Nigeria,2006,142538305.0
NIC,Nicaragua,2006,5513757.0
NLD,Netherlands,2006,16346101.0
NOR,Norway,2006,4660677.0
NPL,Nepal,2006,26066687.0
NRU,Nauru,2006,9827.0
NZL,New Zealand,2006,4184600.0
OED,OECD members,2006,1255133872.0
OMN,Oman,2006,2580753.0
OSS,Other small states,2006,23486191.0
PAK,Pakistan,2006,164022626.0
PAN,Panama,2006,3391673.0
PER,Peru,2006,28102055.0
PHL,Philippines,2006,87888675.0
PLW,Palau,2006,19545.0
PNG,Papua New Guinea,2006,6646891.0
POL,Poland,2006,38141267.0
PRE,Pre-demographic dividend,2006,653695057.0
PRI,Puerto Rico,2006,3805214.0
PRK,"Korea, Dem. People's Rep.",2006,24054866.0
PRT,Portugal,2006,10522288.0
PRY,Paraguay,2006,5913212.0
PSS,Pacific island small states,2006,2100892.0
PST,Post-demographic dividend,2006,1052054839.0
PYF,French Polynesia,2006,261007.0
QAT,Qatar,2006,1022704.0
ROU,Romania,2006,21193760.0
RUS,Russian Federation,2006,143049637.0
RWA,Rwanda,2006,9043342.0
SAS,South Asia,2006,1543610686.0
SAU,Saudi Arabia,2006,24498313.0
SDN,Sudan,2006,31661824.0
SEN,Senegal,2006,11382272.0
SGP,Singapore,2006,4401365.0
SLB,Solomon Islands,2006,481086.0
SLE,Sierra Leone,2006,5829240.0
SLV,El Salvador,2006,6079395.0
SMR,San Marino,2006,29694.0
SOM,Somalia,2006,10763904.0
SRB,Serbia,2006,7411569.0
SSA,Sub-Saharan Africa (excluding high income),2006,779482246.0
SSD,South Sudan,2006,7907407.0
SSF,Sub-Saharan Africa,2006,779566846.0
SST,Small states,2006,32375205.0
STP,Sao Tome and Principe,2006,161676.0
SUR,Suriname,2006,505292.0
SVK,Slovak Republic,2006,5373054.0
SVN,Slovenia,2006,2006868.0
SWE,Sweden,2006,9080505.0
SWZ,Eswatini,2006,1036095.0
SXM,Sint Maarten (Dutch part),2006,33441.0
SYC,Seychelles,2006,84600.0
SYR,Syrian Arab Republic,2006,19059257.0
TCA,Turks and Caicos Islands,2006,29394.0
TCD,Chad,2006,10457122.0
TEA,East Asia & Pacific (IDA & IBRD countries),2006,1885806879.0
TEC,Europe & Central Asia (IDA & IBRD countries),2006,434941423.0
TGO,Togo,2006,5762881.0
THA,Thailand,2006,65812540.0
TJK,Tajikistan,2006,6922590.0
TKM,Turkmenistan,2006,4810114.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2006,547139431.0
TLS,Timor-Leste,2006,1016437.0
TMN,Middle East & North Africa (IDA & IBRD countries),2006,306703097.0
TON,Tonga,2006,101714.0
TSA,South Asia (IDA & IBRD),2006,1543610686.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2006,779566846.0
TTO,Trinidad and Tobago,2006,1302552.0
TUN,Tunisia,2006,10201211.0
TUR,Turkey,2006,68756809.0
TUV,Tuvalu,2006,10118.0
TZA,Tanzania,2006,39548666.0
UGA,Uganda,2006,28571475.0
UKR,Ukraine,2006,46787786.0
UMC,Upper middle income,2006,2283499115.0
URY,Uruguay,2006,3325403.0
USA,United States,2006,298379912.0
UZB,Uzbekistan,2006,26488250.0
VCT,St. Vincent and the Grenadines,2006,108602.0
VEN,"Venezuela, RB",2006,26850190.0
VGB,British Virgin Islands,2006,24022.0
VIR,Virgin Islands (U.S.),2006,108369.0
VNM,Vietnam,2006,84617545.0
VUT,Vanuatu,2006,214379.0
WLD,World,2006,6592711655.0
WSM,Samoa,2006,180874.0
XKX,Kosovo,2006,1719536.0
YEM,"Yemen, Rep.",2006,20687648.0
ZAF,South Africa,2006,48489464.0
ZMB,Zambia,2006,12173518.0
ZWE,Zimbabwe,2006,12155496.0
ARU,Aruba,2007,101226.0
AFE,Africa Eastern and Southern,2007,478166911.0
AFG,Afghanistan,2007,27100542.0
AFW,Africa Western and Central,2007,322741656.0
AGO,Angola,2007,20905360.0
ALB,Albania,2007,2970017.0
AND,Andorra,2007,82682.0
ARB,Arab World,2007,330290752.0
ARE,United Arab Emirates,2007,6168846.0
ARG,Argentina,2007,39684303.0
ARM,Armenia,2007,2932615.0
ASM,American Samoa,2007,58367.0
ATG,Antigua and Barbuda,2007,84029.0
AUS,Australia,2007,20827600.0
AUT,Austria,2007,8295487.0
AZE,Azerbaijan,2007,8581300.0
BDI,Burundi,2007,7862226.0
BEL,Belgium,2007,10625700.0
BEN,Benin,2007,8454790.0
BFA,Burkina Faso,2007,14252029.0
BGD,Bangladesh,2007,142660381.0
BGR,Bulgaria,2007,7545338.0
BHR,Bahrain,2007,1035924.0
BHS,"Bahamas, The",2007,337387.0
BIH,Bosnia and Herzegovina,2007,3762791.0
BLR,Belarus,2007,9560953.0
BLZ,Belize,2007,299031.0
BMU,Bermuda,2007,64888.0
BOL,Bolivia,2007,9558438.0
BRA,Brazil,2007,190130445.0
BRB,Barbados,2007,278701.0
BRN,Brunei Darussalam,2007,374967.0
BTN,Bhutan,2007,664873.0
BWA,Botswana,2007,1875458.0
CAF,Central African Republic,2007,4198004.0
CAN,Canada,2007,32889025.0
CEB,Central Europe and the Baltics,2007,105378748.0
CHE,Switzerland,2007,7551117.0
CHI,Channel Islands,2007,154644.0
CHL,Chile,2007,16530201.0
CHN,China,2007,1317885000.0
CIV,Cote d'Ivoire,2007,19171250.0
CMR,Cameroon,2007,18730283.0
COD,"Congo, Dem. Rep.",2007,58453687.0
COG,"Congo, Rep.",2007,3876123.0
COL,Colombia,2007,43737512.0
COM,Comoros,2007,641624.0
CPV,Cabo Verde,2007,475067.0
CRI,Costa Rica,2007,4404626.0
CSS,Caribbean small states,2007,6833394.0
CUB,Cuba,2007,11251117.0
CUW,Curacao,2007,144056.0
CYM,Cayman Islands,2007,52280.0
CYP,Cyprus,2007,1063708.0
CZE,Czech Republic,2007,10298828.0
DEU,Germany,2007,82266372.0
DJI,Djibouti,2007,805456.0
DMA,Dominica,2007,70797.0
DNK,Denmark,2007,5461438.0
DOM,Dominican Republic,2007,9338856.0
DZA,Algeria,2007,34166976.0
EAP,East Asia & Pacific (excluding high income),2007,1924018171.0
EAR,Early-demographic dividend,2007,2776922505.0
EAS,East Asia & Pacific,2007,2161785511.0
ECA,Europe & Central Asia (excluding high income),2007,393193724.0
ECS,Europe & Central Asia,2007,877278821.0
ECU,Ecuador,2007,14296554.0
EGY,"Egypt, Arab Rep.",2007,78232124.0
EMU,Euro area,2007,332645162.0
ESP,Spain,2007,45226803.0
EST,Estonia,2007,1340680.0
ETH,Ethiopia,2007,80674343.0
EUU,European Union,2007,438468397.0
FCS,Fragile and conflict affected situations,2007,682901570.0
FIN,Finland,2007,5288720.0
FJI,Fiji,2007,836185.0
FRA,France,2007,64016227.0
FRO,Faroe Islands,2007,47825.0
FSM,"Micronesia, Fed. Sts.",2007,104442.0
GAB,Gabon,2007,1472565.0
GBR,United Kingdom,2007,61322463.0
GEO,Georgia,2007,3860158.0
GHA,Ghana,2007,22963946.0
GIB,Gibraltar,2007,33524.0
GIN,Guinea,2007,9518159.0
GMB,"Gambia, The",2007,1639846.0
GNB,Guinea-Bissau,2007,1411545.0
GNQ,Equatorial Guinea,2007,821686.0
GRC,Greece,2007,11048473.0
GRD,Grenada,2007,105183.0
GRL,Greenland,2007,56555.0
GTM,Guatemala,2007,13477017.0
GUM,Guam,2007,158848.0
GUY,Guyana,2007,746477.0
HIC,High income,2007,1128710968.0
HKG,"Hong Kong SAR, China",2007,6916300.0
HND,Honduras,2007,7808520.0
HPC,Heavily indebted poor countries (HIPC),2007,574560319.0
HRV,Croatia,2007,4310217.0
HTI,Haiti,2007,9495336.0
HUN,Hungary,2007,10055780.0
IBD,IBRD only,2007,4296851873.0
IBT,IDA & IBRD total,2007,5570325587.0
IDA,IDA total,2007,1273473714.0
IDB,IDA blend,2007,424192620.0
IDN,Indonesia,2007,232374239.0
IDX,IDA only,2007,849281094.0
IMN,Isle of Man,2007,82406.0
IND,India,2007,1183209471.0
IRL,Ireland,2007,4398942.0
IRN,"Iran, Islamic Rep.",2007,71336476.0
IRQ,Iraq,2007,27911242.0
ISL,Iceland,2007,311566.0
ISR,Israel,2007,7180100.0
ITA,Italy,2007,58438310.0
JAM,Jamaica,2007,2768229.0
JOR,Jordan,2007,6255290.0
JPN,Japan,2007,128001000.0
KAZ,Kazakhstan,2007,15484192.0
KEN,Kenya,2007,38705934.0
KGZ,Kyrgyz Republic,2007,5268400.0
KHM,Cambodia,2007,13679953.0
KIR,Kiribati,2007,96531.0
KNA,St. Kitts and Nevis,2007,47769.0
KOR,"Korea, Rep.",2007,48683638.0
LAC,Latin America & Caribbean (excluding high income),2007,516611312.0
LAO,Lao PDR,2007,5944950.0
LBN,Lebanon,2007,4767347.0
LBR,Liberia,2007,3461911.0
LBY,Libya,2007,5974786.0
LCA,St. Lucia,2007,167644.0
LCN,Latin America & Caribbean,2007,570091479.0
LDC,Least developed countries: UN classification,2007,780219573.0
LIC,Low income,2007,472947450.0
LIE,Liechtenstein,2007,35217.0
LKA,Sri Lanka,2007,19842044.0
LMC,Lower middle income,2007,2746406133.0
LMY,Low & middle income,2007,5518223279.0
LSO,Lesotho,2007,1986926.0
LTE,Late-demographic dividend,2007,2140885484.0
LTU,Lithuania,2007,3231294.0
LUX,Luxembourg,2007,479993.0
LVA,Latvia,2007,2200325.0
MAC,"Macao SAR, China",2007,504504.0
MAF,St. Martin (French part),2007,36138.0
MAR,Morocco,2007,31163670.0
MCO,Monaco,2007,34524.0
MDA,Moldova,2007,2873429.0
MDG,Madagascar,2007,19433520.0
MDV,Maldives,2007,335172.0
MEA,Middle East & North Africa,2007,361929175.0
MEX,Mexico,2007,109170503.0
MHL,Marshall Islands,2007,56046.0
MIC,Middle income,2007,5045275829.0
MKD,North Macedonia,2007,2043559.0
MLI,Mali,2007,13651455.0
MLT,Malta,2007,406724.0
MMR,Myanmar,2007,49621479.0
MNA,Middle East & North Africa (excluding high income),2007,315573363.0
MNE,Montenegro,2007,615875.0
MNG,Mongolia,2007,2593819.0
MNP,Northern Mariana Islands,2007,55215.0
MOZ,Mozambique,2007,21673319.0
MRT,Mauritania,2007,3202512.0
MUS,Mauritius,2007,1239630.0
MWI,Malawi,2007,13341808.0
MYS,Malaysia,2007,26720367.0
NAC,North America,2007,334185120.0
NAM,Namibia,2007,2006516.0
NCL,New Caledonia,2007,239250.0
NER,Niger,2007,14685404.0
NGA,Nigeria,2007,146339971.0
NIC,Nicaragua,2007,5590066.0
NLD,Netherlands,2007,16381696.0
NOR,Norway,2007,4709153.0
NPL,Nepal,2007,26382586.0
NRU,Nauru,2007,9846.0
NZL,New Zealand,2007,4223800.0
OED,OECD members,2007,1264614793.0
OMN,Oman,2007,2657162.0
OSS,Other small states,2007,24104686.0
PAK,Pakistan,2007,167808106.0
PAN,Panama,2007,3453671.0
PER,Peru,2007,28333050.0
PHL,Philippines,2007,89405482.0
PLW,Palau,2007,19159.0
PNG,Papua New Guinea,2007,6808503.0
POL,Poland,2007,38120560.0
