Primary Key,Country Code,Country Name,Year,Population
11322,DEU,Germany,2003,82534176
11323,DJI,Djibouti,2003,759639
11324,DMA,Dominica,2003,70102
11325,DNK,Denmark,2003,5390574
11326,DOM,Dominican Republic,2003,8850317
11327,DZA,Algeria,2003,32264159
11328,EAP,East Asia & Pacific (excluding high income),2003,1865132738
11329,EAR,Early-demographic dividend,2003,2603300762
11330,EAS,East Asia & Pacific,2003,2099602481
11331,ECA,Europe & Central Asia (excluding high income),2003,391145628
11332,ECS,Europe & Central Asia,2003,866189044
11333,ECU,Ecuador,2003,13369678
11334,EGY,"Egypt, Arab Rep.",2003,72826102
11335,EMU,Euro area,2003,325885957
11336,ESP,Spain,2003,42187645
11337,EST,Estonia,2003,1370720
11338,ETH,Ethiopia,2003,72170581
11339,EUU,European Union,2003,432415932
11340,FCS,Fragile and conflict affected situations,2003,617468591
11341,FIN,Finland,2003,5213014
11342,FJI,Fiji,2003,816078
11343,FRA,France,2003,62244880
11344,FRO,Faroe Islands,2003,47439
11345,FSM,"Micronesia, Fed. Sts.",2003,106902
11346,GAB,Gabon,2003,1319946
11347,GBR,United Kingdom,2003,59647577
11348,GEO,Georgia,2003,3951736
11349,GHA,Ghana,2003,20750308
11350,GIB,Gibraltar,2003,32556
11351,GIN,Guinea,2003,8753097
11352,GMB,"Gambia, The",2003,1449925
11353,GNB,Guinea-Bissau,2003,1283297
11354,GNQ,Equatorial Guinea,2003,686670
11355,GRC,Greece,2003,10928070
11356,GRD,Grenada,2003,104003
11357,GRL,Greenland,2003,56765
11358,GTM,Guatemala,2003,12415334
11359,GUM,Guam,2003,157723
11360,GUY,Guyana,2003,745142
11361,HIC,High income,2003,1096166107
11362,HKG,"Hong Kong SAR, China",2003,6730800
11363,HND,Honduras,2003,7106323
11364,HPC,Heavily indebted poor countries (HIPC),2003,513601222
11365,HRV,Croatia,2003,4303399
11366,HTI,Haiti,2003,8900108
11367,HUN,Hungary,2003,10129552
11368,IBD,IBRD only,2003,4122139637
11369,IBT,IDA & IBRD total,2003,5280906028
11370,IDA,IDA total,2003,1158766391
11371,IDB,IDA blend,2003,386309887
11372,IDN,Indonesia,2003,220309473
11373,IDX,IDA only,2003,772456504
11374,IMN,Isle of Man,2003,78878
11375,IND,India,2003,1111523146
11376,IRL,Ireland,2003,3996521
11377,IRN,"Iran, Islamic Rep.",2003,68122947
11378,IRQ,Iraq,2003,25644503
11379,ISL,Iceland,2003,289521
11380,ISR,Israel,2003,6689700
11381,ITA,Italy,2003,57313203
11382,JAM,Jamaica,2003,2709438
11383,JOR,Jordan,2003,5434036
11384,JPN,Japan,2003,127718000
11385,KAZ,Kazakhstan,2003,14909019
11386,KEN,Kenya,2003,34678781
11387,KGZ,Kyrgyz Republic,2003,5043300
11388,KHM,Cambodia,2003,12856171
11389,KIR,Kiribati,2003,88840
11390,KNA,St. Kitts and Nevis,2003,45749
11391,KOR,"Korea, Rep.",2003,47892330
11392,LAC,Latin America & Caribbean (excluding high income),2003,491558169
11393,LAO,Lao PDR,2003,5576640
11394,LBN,Lebanon,2003,4388378
11395,LBR,Liberia,2003,3077055
11396,LBY,Libya,2003,5620545
11397,LCA,St. Lucia,2003,160530
11398,LCN,Latin America & Caribbean,2003,542599527
11399,LDC,Least developed countries: UN classification,2003,708587940
11400,LIC,Low income,2003,421725011
11401,LIE,Liechtenstein,2003,34172
11402,LKA,Sri Lanka,2003,19224036
11403,LMC,Lower middle income,2003,2573512638
11404,LMY,Low & middle income,2003,5230138001
11405,LSO,Lesotho,2003,2018355
11406,LTE,Late-demographic dividend,2003,2087283920
11407,LTU,Lithuania,2003,3415213
11408,LUX,Luxembourg,2003,451630
11409,LVA,Latvia,2003,2287955
11410,MAC,"Macao SAR, China",2003,460157
11411,MAF,St. Martin (French part),2003,32055
11412,MAR,Morocco,2003,29782884
11413,MCO,Monaco,2003,33144
11414,MDA,Moldova,2003,2902320
11415,MDG,Madagascar,2003,17279139
11416,MDV,Maldives,2003,302681
11417,MEA,Middle East & North Africa,2003,333608806
11418,MEX,Mexico,2003,103081020
11419,MHL,Marshall Islands,2003,53465
11420,MIC,Middle income,2003,4808412990
11421,MKD,North Macedonia,2003,2026773
11422,MLI,Mali,2003,11982692
11423,MLT,Malta,2003,398582
11424,MMR,Myanmar,2003,48148907
11425,MNA,Middle East & North Africa (excluding high income),2003,294343659
11426,MNE,Montenegro,2003,612267
11427,MNG,Mongolia,2003,2468765
11428,MNP,Northern Mariana Islands,2003,57954
11429,MOZ,Mozambique,2003,19331097
11430,MRT,Mauritania,2003,2857150
11431,MUS,Mauritius,2003,1213370
11432,MWI,Malawi,2003,12000183
11433,MYS,Malaysia,2003,24698821
11434,NAC,North America,2003,321815286
11435,NAM,Namibia,2003,1879113
11436,NCL,New Caledonia,2003,225296
11437,NER,Niger,2003,12647983
11438,NGA,Nigeria,2003,131900634
11439,NIC,Nicaragua,2003,5292115
11440,NLD,Netherlands,2003,16225302
11441,NOR,Norway,2003,4564855
11442,NPL,Nepal,2003,25080880
11443,NRU,Nauru,2003,9990
11444,NZL,New Zealand,2003,4027200
11445,OED,OECD members,2003,1227854277
11446,OMN,Oman,2003,2386164
11447,OSS,Other small states,2003,22018460
11448,PAK,Pakistan,2003,153093371
11449,PAN,Panama,2003,3209056
11450,PER,Peru,2003,27372217
11451,PHL,Philippines,2003,83051970
11452,PLW,Palau,2003,19812
11453,PNG,Papua New Guinea,2003,6223378
11454,POL,Poland,2003,38204570
11455,PRE,Pre-demographic dividend,2003,599938100
11456,PRI,Puerto Rico,2003,3826095
11457,PRK,"Korea, Dem. People's Rep.",2003,23542434
11458,PRT,Portugal,2003,10458821
11459,PRY,Paraguay,2003,5632983
11460,PSS,Pacific island small states,2003,2027859
11461,PST,Post-demographic dividend,2003,1035711715
11462,PYF,French Polynesia,2003,252707
11463,QAT,Qatar,2003,681791
11464,ROU,Romania,2003,21574326
11465,RUS,Russian Federation,2003,144648618
11466,RWA,Rwanda,2003,8557160
11467,SAS,South Asia,2003,1468324423
11468,SAU,Saudi Arabia,2003,22456645
11469,SDN,Sudan,2003,29460517
11470,SEN,Senegal,2003,10541470
11471,SGP,Singapore,2003,4114826
11472,SLB,Solomon Islands,2003,447016
11473,SLE,Sierra Leone,2003,5201074
11474,SLV,El Salvador,2003,5994075
11475,SMR,San Marino,2003,28561
11476,SOM,Somalia,2003,9815412
11477,SRB,Serbia,2003,7480591
11478,SSA,Sub-Saharan Africa (excluding high income),2003,719633384
11479,SSD,South Sudan,2003,6935665
11480,SSF,Sub-Saharan Africa,2003,719716165
11481,SST,Small states,2003,30697300
11482,STP,Sao Tome and Principe,2003,150405
11483,SUR,Suriname,2003,487938
11484,SVK,Slovak Republic,2003,5373374
11485,SVN,Slovenia,2003,1995733
11486,SWE,Sweden,2003,8958229
11487,SWZ,Eswatini,2003,1022796
11488,SXM,Sint Maarten (Dutch part),2003,31472
11489,SYC,Seychelles,2003,82781
11490,SYR,Syrian Arab Republic,2003,17415214
11491,TCA,Turks and Caicos Islands,2003,25008
11492,TCD,Chad,2003,9373913
11493,TEA,East Asia & Pacific (IDA & IBRD countries),2003,1841560611
11494,TEC,Europe & Central Asia (IDA & IBRD countries),2003,433653597
11495,TGO,Togo,2003,5330629
11496,THA,Thailand,2003,64549867
11497,TJK,Tajikistan,2003,6541550
11498,TKM,Turkmenistan,2003,4655752
11499,TLA,Latin America & the Caribbean (IDA & IBRD countries),2003,526462542
11500,TLS,Timor-Leste,2003,947110
11501,TMN,Middle East & North Africa (IDA & IBRD countries),2003,291188690
11502,TON,Tonga,2003,99591
11503,TSA,South Asia (IDA & IBRD),2003,1468324423
11504,TSS,Sub-Saharan Africa (IDA & IBRD countries),2003,719716165
11505,TTO,Trinidad and Tobago,2003,1283564
11506,TUN,Tunisia,2003,9945282
11507,TUR,Turkey,2003,66089402
11508,TUV,Tuvalu,2003,9724
11509,TZA,Tanzania,2003,36337778
11510,UGA,Uganda,2003,25980547
11511,UKR,Ukraine,2003,47812949
11512,UMC,Upper middle income,2003,2234900352
11513,URY,Uruguay,2003,3323661
11514,USA,United States,2003,290107933
11515,UZB,Uzbekistan,2003,25567650
11516,VCT,St. Vincent and the Grenadines,2003,108322
11517,VEN,"Venezuela, RB",2003,25551624
11518,VGB,British Virgin Islands,2003,21674
11519,VIR,Virgin Islands (U.S.),2003,108505
11520,VNM,Vietnam,2003,82301650
11521,VUT,Vanuatu,2003,198960
11522,WLD,World,2003,6351855732
11523,WSM,Samoa,2003,177481
11524,XKX,Kosovo,2003,1703466
11525,YEM,"Yemen, Rep.",2003,18985001
11526,ZAF,South Africa,2003,46719203
11527,ZMB,Zambia,2003,11256740
11528,ZWE,Zimbabwe,2003,11982219
11529,ARU,Aruba,2004,98744
11530,AFE,Africa Eastern and Southern,2004,441630149
11531,AFG,Afghanistan,2004,24726689
11532,AFW,Africa Western and Central,2004,297353098
11533,AGO,Angola,2004,18758138
11534,ALB,Albania,2004,3026939
11535,AND,Andorra,2004,76250
11536,ARB,Arab World,2004,307862846
11537,ARE,United Arab Emirates,2004,4068577
11538,ARG,Argentina,2004,38491970
11539,ARM,Armenia,2004,3000715
11540,ASM,American Samoa,2004,59684
11541,ATG,Antigua and Barbuda,2004,80347
11542,AUS,Australia,2004,20127400
11543,AUT,Austria,2004,8171966
11544,AZE,Azerbaijan,2004,8306500
11545,BDI,Burundi,2004,7131688
11546,BEL,Belgium,2004,10421137
11547,BEN,Benin,2004,7750003
11548,BFA,Burkina Faso,2004,13030576
11549,BGD,Bangladesh,2004,136986429
11550,BGR,Bulgaria,2004,7716860
11551,BHR,Bahrain,2004,829846
11552,BHS,"Bahamas, The",2004,318893
11553,BIH,Bosnia and Herzegovina,2004,3764194
11554,BLR,Belarus,2004,9730146
11555,BLZ,Belize,2004,276516
11556,BMU,Bermuda,2004,63740
11557,BOL,Bolivia,2004,9069044
11558,BRA,Brazil,2004,184006479
11559,BRB,Barbados,2004,275283
11560,BRN,Brunei Darussalam,2004,359434
11561,BTN,Bhutan,2004,638809
11562,BWA,Botswana,2004,1765533
11563,CAF,Central African Republic,2004,3959883
11564,CAN,Canada,2004,31940655
11565,CEB,Central Europe and the Baltics,2004,106331716
11566,CHE,Switzerland,2004,7389625
11567,CHI,Channel Islands,2004,150722
11568,CHL,Chile,2004,16014972
11569,CHN,China,2004,1296075000
11570,CIV,Cote d'Ivoire,2004,17970493
11571,CMR,Cameroon,2004,17259322
11572,COD,"Congo, Dem. Rep.",2004,53068869
11573,COG,"Congo, Rep.",2004,3510468
11574,COL,Colombia,2004,42075953
11575,COM,Comoros,2004,597230
11576,CPV,Cabo Verde,2004,456619
11577,CRI,Costa Rica,2004,4225156
11578,CSS,Caribbean small states,2004,6696985
11579,CUB,Cuba,2004,11250369
11580,CUW,Curacao,2004,134192
11581,CYM,Cayman Islands,2004,47899
11582,CYP,Cyprus,2004,1010410
11583,CZE,Czech Republic,2004,10197101
11584,DEU,Germany,2004,82516260
11585,DJI,Djibouti,2004,771599
11586,DMA,Dominica,2004,70387
11587,DNK,Denmark,2004,5404523
11588,DOM,Dominican Republic,2004,8974444
11589,DZA,Algeria,2004,32692153
11590,EAP,East Asia & Pacific (excluding high income),2004,1880248912
11591,EAR,Early-demographic dividend,2004,2646483605
11592,EAS,East Asia & Pacific,2004,2115458625
11593,ECA,Europe & Central Asia (excluding high income),2004,391510958
11594,ECS,Europe & Central Asia,2004,868783653
11595,ECU,Ecuador,2004,13596390
11596,EGY,"Egypt, Arab Rep.",2004,74172073
11597,EMU,Euro area,2004,327682513
11598,ESP,Spain,2004,42921895
11599,EST,Estonia,2004,1362550
11600,ETH,Ethiopia,2004,74239508
11601,EUU,European Union,2004,434040244
11602,FCS,Fragile and conflict affected situations,2004,633460044
11603,FIN,Finland,2004,5228172
11604,FJI,Fiji,2004,817864
11605,FRA,France,2004,62704901
11606,FRO,Faroe Islands,2004,47600
11607,FSM,"Micronesia, Fed. Sts.",2004,106624
11608,GAB,Gabon,2004,1353788
11609,GBR,United Kingdom,2004,59987905
11610,GEO,Georgia,2004,3927340
11611,GHA,Ghana,2004,21272328
11612,GIB,Gibraltar,2004,32930
11613,GIN,Guinea,2004,8925729
11614,GMB,"Gambia, The",2004,1496524
11615,GNB,Guinea-Bissau,2004,1313492
11616,GNQ,Equatorial Guinea,2004,716949
11617,GRC,Greece,2004,10955141
11618,GRD,Grenada,2004,104346
11619,GRL,Greenland,2004,56911
11620,GTM,Guatemala,2004,12682108
11621,GUM,Guam,2004,158094
11622,GUY,Guyana,2004,745737
11623,HIC,High income,2004,1103693618
11624,HKG,"Hong Kong SAR, China",2004,6783500
11625,HND,Honduras,2004,7282953
11626,HPC,Heavily indebted poor countries (HIPC),2004,528444638
11627,HRV,Croatia,2004,4304600
11628,HTI,Haiti,2004,9047082
11629,HUN,Hungary,2004,10107146
11630,IBD,IBRD only,2004,4166298061
11631,IBT,IDA & IBRD total,2004,5352906491
11632,IDA,IDA total,2004,1186608430
11633,IDB,IDA blend,2004,395320129
11634,IDN,Indonesia,2004,223285666
11635,IDX,IDA only,2004,791288301
11636,IMN,Isle of Man,2004,79515
11637,IND,India,2004,1129623466
11638,IRL,Ireland,2004,4070262
11639,IRN,"Iran, Islamic Rep.",2004,68951279
11640,IRQ,Iraq,2004,26313838
11641,ISL,Iceland,2004,292074
11642,ISR,Israel,2004,6809000
11643,ITA,Italy,2004,57685327
11644,JAM,Jamaica,2004,2725017
11645,JOR,Jordan,2004,5580241
11646,JPN,Japan,2004,127761000
11647,KAZ,Kazakhstan,2004,15012984
11648,KEN,Kenya,2004,35635267
11649,KGZ,Kyrgyz Republic,2004,5104700
11650,KHM,Cambodia,2004,13066475
11651,KIR,Kiribati,2004,90498
11652,KNA,St. Kitts and Nevis,2004,46323
11653,KOR,"Korea, Rep.",2004,48082519
11654,LAC,Latin America & Caribbean (excluding high income),2004,497915775
11655,LAO,Lao PDR,2004,5662199
11656,LBN,Lebanon,2004,4569377
11657,LBR,Liberia,2004,3135654
11658,LBY,Libya,2004,5710163
11659,LCA,St. Lucia,2004,161821
11660,LCN,Latin America & Caribbean,2004,549590680
11661,LDC,Least developed countries: UN classification,2004,726331171
11662,LIC,Low income,2004,434055590
11663,LIE,Liechtenstein,2004,34444
11664,LKA,Sri Lanka,2004,19387153
11665,LMC,Lower middle income,2004,2616457516
11666,LMY,Low & middle income,2004,5301837009
11667,LSO,Lesotho,2004,2005953
11668,LTE,Late-demographic dividend,2004,2100722053
11669,LTU,Lithuania,2004,3377075
11670,LUX,Luxembourg,2004,458095
11671,LVA,Latvia,2004,2263122
11672,MAC,"Macao SAR, China",2004,471600
11673,MAF,St. Martin (French part),2004,33187
11674,MAR,Morocco,2004,30115196
11675,MCO,Monaco,2004,33499
11676,MDA,Moldova,2004,2895147
11677,MDG,Madagascar,2004,17802992
11678,MDV,Maldives,2004,311265
11679,MEA,Middle East & North Africa,2004,340143477
11680,MEX,Mexico,2004,104514934
11681,MHL,Marshall Islands,2004,54476
11682,MIC,Middle income,2004,4867781419
11683,MKD,North Macedonia,2004,2032544
11684,MLI,Mali,2004,12369078
11685,MLT,Malta,2004,401268
11686,MMR,Myanmar,2004,48564489
11687,MNA,Middle East & North Africa (excluding high income),2004,299502746
11688,MNE,Montenegro,2004,613353
11689,MNG,Mongolia,2004,2496394
11690,MNP,Northern Mariana Islands,2004,57240
11691,MOZ,Mozambique,2004,19910549
11692,MRT,Mauritania,2004,2939246
11693,MUS,Mauritius,2004,1221003
11694,MWI,Malawi,2004,12301837
11695,MYS,Malaysia,2004,25190647
11696,NAC,North America,2004,324809693
11697,NAM,Namibia,2004,1907737
11698,NCL,New Caledonia,2004,228750
11699,NER,Niger,2004,13125914
11700,NGA,Nigeria,2004,135320420
11701,NIC,Nicaragua,2004,5364930
11702,NLD,Netherlands,2004,16281779
11703,NOR,Norway,2004,4591910
11704,NPL,Nepal,2004,25419337
11705,NRU,Nauru,2004,9906
11706,NZL,New Zealand,2004,4087500
11707,OED,OECD members,2004,1236872189
11708,OMN,Oman,2004,2445524
11709,OSS,Other small states,2004,22442097
11710,PAK,Pakistan,2004,156664698
11711,PAN,Panama,2004,3269356
11712,PER,Peru,2004,27624226
11713,PHL,Philippines,2004,84710544
11714,PLW,Palau,2004,19861
11715,PNG,Papua New Guinea,2004,6354247
11716,POL,Poland,2004,38182222
11717,PRE,Pre-demographic dividend,2004,617518659
11718,PRI,Puerto Rico,2004,3826878
11719,PRK,"Korea, Dem. People's Rep.",2004,23732740
11720,PRT,Portugal,2004,10483861
11721,PRY,Paraguay,2004,5730556
11722,PSS,Pacific island small states,2004,2050583
11723,PST,Post-demographic dividend,2004,1041075191
11724,PYF,French Polynesia,2004,255995
11725,QAT,Qatar,2004,753332
11726,ROU,Romania,2004,21451748
11727,RUS,Russian Federation,2004,144067316
11728,RWA,Rwanda,2004,8680516
11729,SAS,South Asia,2004,1493757846
11730,SAU,Saudi Arabia,2004,23132686
11731,SDN,Sudan,2004,30214189
11732,SEN,Senegal,2004,10810086
11733,SGP,Singapore,2004,4166664
11734,SLB,Solomon Islands,2004,458549
11735,SLE,Sierra Leone,2004,5433995
11736,SLV,El Salvador,2004,6023801
11737,SMR,San Marino,2004,28942
11738,SOM,Somalia,2004,10130251
11739,SRB,Serbia,2004,7463157
11740,SSA,Sub-Saharan Africa (excluding high income),2004,738900772
11741,SSD,South Sudan,2004,7213354
11742,SSF,Sub-Saharan Africa,2004,738983247
11743,SST,Small states,2004,31189665
11744,STP,Sao Tome and Principe,2004,153736
11745,SUR,Suriname,2004,493680
11746,SVK,Slovak Republic,2004,5372280
11747,SVN,Slovenia,2004,1997012
11748,SWE,Sweden,2004,8993531
11749,SWZ,Eswatini,2004,1026287
11750,SXM,Sint Maarten (Dutch part),2004,32488
11751,SYC,Seychelles,2004,82475
11752,SYR,Syrian Arab Republic,2004,17827827
11753,TCA,Turks and Caicos Islands,2004,26709
11754,TCD,Chad,2004,9734761
11755,TEA,East Asia & Pacific (IDA & IBRD countries),2004,1856486255
11756,TEC,Europe & Central Asia (IDA & IBRD countries),2004,433997780
11757,TGO,Togo,2004,5467770
11758,THA,Thailand,2004,64995303
11759,TJK,Tajikistan,2004,6662391
11760,TKM,Turkmenistan,2004,4703396
11761,TLA,Latin America & the Caribbean (IDA & IBRD countries),2004,533415243
11762,TLS,Timor-Leste,2004,971889
11763,TMN,Middle East & North Africa (IDA & IBRD countries),2004,296266120
11764,TON,Tonga,2004,100214
11765,TSA,South Asia (IDA & IBRD),2004,1493757846
11766,TSS,Sub-Saharan Africa (IDA & IBRD countries),2004,738983247
11767,TTO,Trinidad and Tobago,2004,1290115
11768,TUN,Tunisia,2004,10022278
11769,TUR,Turkey,2004,67010930
11770,TUV,Tuvalu,2004,9871
11771,TZA,Tanzania,2004,37379766
11772,UGA,Uganda,2004,26821300
11773,UKR,Ukraine,2004,47451626
11774,UMC,Upper middle income,2004,2251323903
11775,URY,Uruguay,2004,3321486
11776,USA,United States,2004,292805298
11777,UZB,Uzbekistan,2004,25864350
11778,VCT,St. Vincent and the Grenadines,2004,108520
11779,VEN,"Venezuela, RB",2004,25996594
11780,VGB,British Virgin Islands,2004,22329
11781,VIR,Virgin Islands (U.S.),2004,108466
11782,VNM,Vietnam,2004,83062819
11783,VUT,Vanuatu,2004,204123
11784,WLD,World,2004,6431527221
11785,WSM,Samoa,2004,178597
11786,XKX,Kosovo,2004,1704622
11787,YEM,"Yemen, Rep.",2004,19540096
11788,ZAF,South Africa,2004,47291610
11789,ZMB,Zambia,2004,11550641
11790,ZWE,Zimbabwe,2004,12019911
11791,ARU,Aruba,2005,100028
11792,AFE,Africa Eastern and Southern,2005,453404076
11793,AFG,Afghanistan,2005,25654274
11794,AFW,Africa Western and Central,2005,305520588
11795,AGO,Angola,2005,19433604
11796,ALB,Albania,2005,3011487
11797,AND,Andorra,2005,78871
11798,ARB,Arab World,2005,314965776
11799,ARE,United Arab Emirates,2005,4588222
11800,ARG,Argentina,2005,38892924
11801,ARM,Armenia,2005,2981262
11802,ASM,American Samoa,2005,59557
11803,ATG,Antigua and Barbuda,2005,81462
11804,AUS,Australia,2005,20394800
11805,AUT,Austria,2005,8227829
11806,AZE,Azerbaijan,2005,8391850
11807,BDI,Burundi,2005,7364857
11808,BEL,Belgium,2005,10478617
11809,BEN,Benin,2005,7982223
11810,BFA,Burkina Faso,2005,13421935
11811,BGD,Bangladesh,2005,139035505
11812,BGR,Bulgaria,2005,7658972
11813,BHR,Bahrain,2005,889157
11814,BHS,"Bahamas, The",2005,324848
11815,BIH,Bosnia and Herzegovina,2005,3765332
11816,BLR,Belarus,2005,9663915
11817,BLZ,Belize,2005,283798
11818,BMU,Bermuda,2005,64154
11819,BOL,Bolivia,2005,9232301
11820,BRA,Brazil,2005,186127108
11821,BRB,Barbados,2005,276320
11822,BRN,Brunei Darussalam,2005,365112
11823,BTN,Bhutan,2005,648744
11824,BWA,Botswana,2005,1799077
11825,CAF,Central African Republic,2005,4038380
11826,CAN,Canada,2005,32243753
11827,CEB,Central Europe and the Baltics,2005,106041911
11828,CHE,Switzerland,2005,7437115
11829,CHI,Channel Islands,2005,151674
11830,CHL,Chile,2005,16182713
11831,CHN,China,2005,1303720000
11832,CIV,Cote d'Ivoire,2005,18354513
11833,CMR,Cameroon,2005,17733408
11834,COD,"Congo, Dem. Rep.",2005,54785894
11835,COG,"Congo, Rep.",2005,3622775
11836,COL,Colombia,2005,42647731
11837,COM,Comoros,2005,611625
11838,CPV,Cabo Verde,2005,463034
11839,CRI,Costa Rica,2005,4285504
11840,CSS,Caribbean small states,2005,6742657
11841,CUB,Cuba,2005,11261586
11842,CUW,Curacao,2005,137658
11843,CYM,Cayman Islands,2005,49261
11844,CYP,Cyprus,2005,1027657
11845,CZE,Czech Republic,2005,10211216
11846,DEU,Germany,2005,82469422
11847,DJI,Djibouti,2005,783248
11848,DMA,Dominica,2005,70580
11849,DNK,Denmark,2005,5419432
11850,DOM,Dominican Republic,2005,9097262
11851,DZA,Algeria,2005,33149720
11852,EAP,East Asia & Pacific (excluding high income),2005,1895275475
11853,EAR,Early-demographic dividend,2005,2689792006
11854,EAS,East Asia & Pacific,2005,2131146847
11855,ECA,Europe & Central Asia (excluding high income),2005,391928793
11856,ECS,Europe & Central Asia,2005,871433207
11857,ECU,Ecuador,2005,13825839
11858,EGY,"Egypt, Arab Rep.",2005,75523576
11859,EMU,Euro area,2005,329380417
11860,ESP,Spain,2005,43653155
11861,EST,Estonia,2005,1354775
11862,ETH,Ethiopia,2005,76346310
11863,EUU,European Union,2005,435581949
11864,FCS,Fragile and conflict affected situations,2005,649704454
11865,FIN,Finland,2005,5246096
11866,FJI,Fiji,2005,821606
11867,FRA,France,2005,63179356
11868,FRO,Faroe Islands,2005,47731
11869,FSM,"Micronesia, Fed. Sts.",2005,106135
11870,GAB,Gabon,2005,1390550
11871,GBR,United Kingdom,2005,60401206
11872,GEO,Georgia,2005,3902469
11873,GHA,Ghana,2005,21814648
11874,GIB,Gibraltar,2005,33222
11875,GIN,Guinea,2005,9109585
11876,GMB,"Gambia, The",2005,1543745
11877,GNB,Guinea-Bissau,2005,1344931
11878,GNQ,Equatorial Guinea,2005,749527
11879,GRC,Greece,2005,10987314
11880,GRD,Grenada,2005,104658
11881,GRL,Greenland,2005,56935
11882,GTM,Guatemala,2005,12948292
11883,GUM,Guam,2005,158406
11884,GUY,Guyana,2005,746156
11885,HIC,High income,2005,1111423301
11886,HKG,"Hong Kong SAR, China",2005,6813200
11887,HND,Honduras,2005,7458982
11888,HPC,Heavily indebted poor countries (HIPC),2005,543555314
11889,HRV,Croatia,2005,4310145
11890,HTI,Haiti,2005,9195289
11891,HUN,Hungary,2005,10087065
11892,IBD,IBRD only,2005,4210302243
11893,IBT,IDA & IBRD total,2005,5425273244
11894,IDA,IDA total,2005,1214971001
11895,IDB,IDA blend,2005,404615733
11896,IDN,Indonesia,2005,226289468
11897,IDX,IDA only,2005,810355268
11898,IMN,Isle of Man,2005,80293
11899,IND,India,2005,1147609924
11900,IRL,Ireland,2005,4159914
11901,IRN,"Iran, Islamic Rep.",2005,69762345
11902,IRQ,Iraq,2005,26922279
11903,ISL,Iceland,2005,296734
11904,ISR,Israel,2005,6930100
11905,ITA,Italy,2005,57969484
11906,JAM,Jamaica,2005,2740000
11907,JOR,Jordan,2005,5765639
11908,JPN,Japan,2005,127773000
11909,KAZ,Kazakhstan,2005,15147029
11910,KEN,Kenya,2005,36624897
11911,KGZ,Kyrgyz Republic,2005,5162600
11912,KHM,Cambodia,2005,13273355
11913,KIR,Kiribati,2005,92319
11914,KNA,St. Kitts and Nevis,2005,46852
11915,KOR,"Korea, Rep.",2005,48184561
11916,LAC,Latin America & Caribbean (excluding high income),2005,504205968
11917,LAO,Lao PDR,2005,5751675
11918,LBN,Lebanon,2005,4698761
11919,LBR,Liberia,2005,3218114
11920,LBY,Libya,2005,5798615
11921,LCA,St. Lucia,2005,163408
11922,LCN,Latin America & Caribbean,2005,556504216
11923,LDC,Least developed countries: UN classification,2005,744190509
11924,LIC,Low income,2005,446695034
11925,LIE,Liechtenstein,2005,34718
11926,LKA,Sri Lanka,2005,19544988
11927,LMC,Lower middle income,2005,2659559236
11928,LMY,Low & middle income,2005,5373869102
11929,LSO,Lesotho,2005,1996115
11930,LTE,Late-demographic dividend,2005,2114284047
11931,LTU,Lithuania,2005,3322528
11932,LUX,Luxembourg,2005,465158
11933,LVA,Latvia,2005,2238799
11934,MAC,"Macao SAR, China",2005,482863
11935,MAF,St. Martin (French part),2005,34252
11936,MAR,Morocco,2005,30455563
11937,MCO,Monaco,2005,33842
11938,MDA,Moldova,2005,2888111
11939,MDG,Madagascar,2005,18336722
11940,MDV,Maldives,2005,319604
11941,MEA,Middle East & North Africa,2005,347029862
11942,MEX,Mexico,2005,106005199
11943,MHL,Marshall Islands,2005,55257
11944,MIC,Middle income,2005,4927174068
11945,MKD,North Macedonia,2005,2036855
11946,MLI,Mali,2005,12775509
11947,MLT,Malta,2005,403834
11948,MMR,Myanmar,2005,48949931
11949,MNA,Middle East & North Africa (excluding high income),2005,304755514
11950,MNE,Montenegro,2005,614261
11951,MNG,Mongolia,2005,2526429
11952,MNP,Northern Mariana Islands,2005,56547
11953,MOZ,Mozambique,2005,20493927
11954,MRT,Mauritania,2005,3024198
11955,MUS,Mauritius,2005,1228254
11956,MWI,Malawi,2005,12625950
11957,MYS,Malaysia,2005,25690615
11958,NAC,North America,2005,327824506
11959,NAM,Namibia,2005,1938316
11960,NCL,New Caledonia,2005,232250
11961,NER,Niger,2005,13624474
11962,NGA,Nigeria,2005,138865014
11963,NIC,Nicaragua,2005,5438692
11964,NLD,Netherlands,2005,16319868
11965,NOR,Norway,2005,4623291
11966,NPL,Nepal,2005,25744500
11967,NRU,Nauru,2005,9848
11968,NZL,New Zealand,2005,4133900
11969,OED,OECD members,2005,1245821323
11970,OMN,Oman,2005,2511254
11971,OSS,Other small states,2005,22929069
11972,PAK,Pakistan,2005,160304007
11973,PAN,Panama,2005,3330222
11974,PER,Peru,2005,27866140
11975,PHL,Philippines,2005,86326251
11976,PLW,Palau,2005,19784
11977,PNG,Papua New Guinea,2005,6494902
11978,POL,Poland,2005,38165445
11979,PRE,Pre-demographic dividend,2005,635451626
11980,PRI,Puerto Rico,2005,3821362
11981,PRK,"Korea, Dem. People's Rep.",2005,23904167
11982,PRT,Portugal,2005,10503330
11983,PRY,Paraguay,2005,5824095
11984,PSS,Pacific island small states,2005,2074776
11985,PST,Post-demographic dividend,2005,1046366703
11986,PYF,French Polynesia,2005,258780
11987,QAT,Qatar,2005,865410
11988,ROU,Romania,2005,21319685
11989,RUS,Russian Federation,2005,143518814
